STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#27    ,OpenWPM_HL   ,2024-07-25T15:22:43.384Z ,         4576   ,             0 ,             6519 ,          6459 ,          190
CRAWLED ,url#27    ,puppeteer_HL ,2024-07-25T15:22:43.294Z ,          656   ,             0 ,             6429 ,          6459 ,          190
CRAWLED ,url#28    ,puppeteer    ,2024-07-25T15:23:08.151Z ,         1000   ,             0 ,             6549 ,          6602 ,          180
CRAWLED ,url#28    ,OpenWPM      ,2024-07-25T15:23:08.278Z ,         5691   ,             0 ,             6676 ,          6627 ,          180
CRAWLED ,url#28    ,OpenWPM_HL   ,2024-07-25T15:23:08.098Z ,         4455   ,             0 ,             6496 ,          6461 ,          180
CRAWLED ,url#28    ,puppeteer_HL ,2024-07-25T15:23:08.152Z ,         1072   ,             0 ,             6550 ,          6597 ,          180
CRAWLED ,url#29    ,puppeteer    ,2024-07-25T15:23:32.805Z ,         1298   ,             0 ,             6430 ,          6475 ,           70
CRAWLED ,url#29    ,OpenWPM      ,2024-07-25T15:23:32.747Z ,         5554   ,             0 ,             6372 ,          6322 ,           70
CRAWLED ,url#29    ,OpenWPM_HL   ,2024-07-25T15:23:32.735Z ,         4111   ,             0 ,             6360 ,          6330 ,           70
CRAWLED ,url#29    ,puppeteer_HL ,2024-07-25T15:23:32.786Z ,          733   ,             0 ,             6411 ,          6444 ,           70
CRAWLED ,url#30    ,puppeteer    ,2024-07-25T15:23:57.582Z ,         1268   ,             0 ,             6609 ,          6649 ,          290
CRAWLED ,url#30    ,OpenWPM      ,2024-07-25T15:23:57.668Z ,         5754   ,             0 ,             6695 ,          6624 ,          290
CRAWLED ,url#30    ,OpenWPM_HL   ,2024-07-25T15:23:57.872Z ,         5079   ,             0 ,             6899 ,          6852 ,          290
CRAWLED ,url#30    ,puppeteer_HL ,2024-07-25T15:23:57.590Z ,         1108   ,             0 ,             6617 ,          6650 ,          290
CRAWLED ,url#31    ,puppeteer    ,2024-07-25T15:24:32.324Z ,          958   ,             0 ,             6355 ,          6397 ,          129
CRAWLED ,url#31    ,OpenWPM      ,2024-07-25T15:24:32.411Z ,         5487   ,             0 ,             6442 ,          6363 ,          129
CRAWLED ,url#31    ,OpenWPM_HL   ,2024-07-25T15:24:32.282Z ,         4156   ,             0 ,             6313 ,          6285 ,          129
CRAWLED ,url#31    ,puppeteer_HL ,2024-07-25T15:24:32.314Z ,          655   ,             0 ,             6345 ,          6389 ,          129
CRAWLED ,url#32    ,puppeteer    ,2024-07-25T15:25:06.985Z ,         1181   ,             0 ,             6501 ,          6536 ,          234
CRAWLED ,url#32    ,OpenWPM      ,2024-07-25T15:25:06.753Z ,         5643   ,             0 ,             6269 ,          6237 ,          234
CRAWLED ,url#32    ,OpenWPM_HL   ,2024-07-25T15:25:06.962Z ,         4861   ,             0 ,             6478 ,          6434 ,          234
CRAWLED ,url#32    ,puppeteer_HL ,2024-07-25T15:25:06.987Z ,          710   ,             0 ,             6503 ,          6537 ,          234
CRAWLED ,url#33    ,puppeteer    ,2024-07-25T15:25:31.419Z ,         1105   ,             0 ,             6336 ,          6381 ,          294
CRAWLED ,url#33    ,OpenWPM      ,2024-07-25T15:25:31.288Z ,         5477   ,             0 ,             6205 ,          6177 ,          294
CRAWLED ,url#33    ,OpenWPM_HL   ,2024-07-25T15:25:31.582Z ,         4901   ,             0 ,             6499 ,          6438 ,          294
CRAWLED ,url#33    ,puppeteer_HL ,2024-07-25T15:25:31.419Z ,          696   ,             0 ,             6336 ,          6377 ,          294
CRAWLED ,url#34    ,puppeteer    ,2024-07-25T15:25:56.177Z ,         1297   ,             0 ,             6475 ,          6498 ,          432
CRAWLED ,url#34    ,OpenWPM      ,2024-07-25T15:25:56.403Z ,         5610   ,             0 ,             6701 ,          6671 ,          432
CRAWLED ,url#34    ,OpenWPM_HL   ,2024-07-25T15:25:55.971Z ,         4174   ,             0 ,             6269 ,          6232 ,          432
CRAWLED ,url#34    ,puppeteer_HL ,2024-07-25T15:25:56.170Z ,         1186   ,             0 ,             6468 ,          6517 ,          432
CRAWLED ,url#35    ,puppeteer    ,2024-07-25T15:26:30.711Z ,         1353   ,             0 ,             6592 ,          6620 ,          158
CRAWLED ,url#35    ,OpenWPM      ,2024-07-25T15:26:30.691Z ,         5735   ,             0 ,             6572 ,          6546 ,          158
CRAWLED ,url#35    ,OpenWPM_HL   ,2024-07-25T15:26:30.849Z ,         4497   ,             0 ,             6730 ,          6701 ,          158
CRAWLED ,url#35    ,puppeteer_HL ,2024-07-25T15:26:30.710Z ,          995   ,             0 ,             6591 ,          6625 ,          158
CRAWLED ,url#36    ,puppeteer    ,2024-07-25T15:26:55.366Z ,         1295   ,             0 ,             6404 ,          6439 ,          185
CRAWLED ,url#36    ,OpenWPM      ,2024-07-25T15:26:55.551Z ,         5551   ,             0 ,             6589 ,          6541 ,          185
CRAWLED ,url#36    ,OpenWPM_HL   ,2024-07-25T15:26:55.432Z ,         4096   ,             0 ,             6470 ,          6383 ,          185
CRAWLED ,url#36    ,puppeteer_HL ,2024-07-25T15:26:55.372Z ,          692   ,             0 ,             6410 ,          6450 ,          185
CRAWLED ,url#37    ,puppeteer    ,2024-07-25T15:27:30.175Z ,          948   ,             0 ,             6481 ,          6522 ,          144
CRAWLED ,url#37    ,OpenWPM      ,2024-07-25T15:27:30.033Z ,         5622   ,             0 ,             6339 ,          6306 ,          144
CRAWLED ,url#37    ,OpenWPM_HL   ,2024-07-25T15:27:30.139Z ,         4482   ,             0 ,             6445 ,          6413 ,          144
CRAWLED ,url#37    ,puppeteer_HL ,2024-07-25T15:27:30.177Z ,          692   ,             0 ,             6483 ,          6529 ,          144
CRAWLED ,url#38    ,puppeteer    ,2024-07-25T15:27:54.738Z ,         1341   ,             0 ,             6488 ,          6541 ,          165
CRAWLED ,url#38    ,OpenWPM      ,2024-07-25T15:27:54.576Z ,         5610   ,             0 ,             6326 ,          6301 ,          165
CRAWLED ,url#38    ,OpenWPM_HL   ,2024-07-25T15:27:54.676Z ,         4196   ,             0 ,             6426 ,          6381 ,          165
CRAWLED ,url#38    ,puppeteer_HL ,2024-07-25T15:27:54.741Z ,          765   ,             0 ,             6491 ,          6578 ,          165
CRAWLED ,url#39    ,puppeteer    ,2024-07-25T15:28:19.545Z ,         1570   ,             0 ,             6762 ,          6797 ,           27
CRAWLED ,url#39    ,OpenWPM      ,2024-07-25T15:28:19.532Z ,         5905   ,             0 ,             6749 ,          6690 ,           27
CRAWLED ,url#39    ,OpenWPM_HL   ,2024-07-25T15:28:19.521Z ,         4404   ,             0 ,             6738 ,          6712 ,           27
CRAWLED ,url#39    ,puppeteer_HL ,2024-07-25T15:28:19.548Z ,          638   ,             0 ,             6765 ,          6825 ,           27
CRAWLED ,url#40    ,puppeteer    ,2024-07-25T15:28:44.137Z ,         1224   ,             0 ,             6474 ,          6505 ,          212
CRAWLED ,url#40    ,OpenWPM      ,2024-07-25T15:28:44.345Z ,         5614   ,             0 ,             6682 ,          6626 ,          212
CRAWLED ,url#40    ,OpenWPM_HL   ,2024-07-25T15:28:44.282Z ,         4398   ,             0 ,             6619 ,          6586 ,          212
CRAWLED ,url#40    ,puppeteer_HL ,2024-07-25T15:28:44.133Z ,          879   ,             0 ,             6470 ,          6504 ,          212
CRAWLED ,url#41    ,puppeteer    ,2024-07-25T15:29:09.323Z ,         1489   ,             0 ,             6765 ,          6812 ,         1152
CRAWLED ,url#41    ,OpenWPM      ,2024-07-25T15:29:08.551Z ,         5911   ,             0 ,             5993 ,          5953 ,         1152
CRAWLED ,url#41    ,OpenWPM_HL   ,2024-07-25T15:29:09.703Z ,         5432   ,             0 ,             7145 ,          7114 ,         1152
CRAWLED ,url#41    ,puppeteer_HL ,2024-07-25T15:29:09.326Z ,         1217   ,             0 ,             6768 ,          6799 ,         1152
CRAWLED ,url#42    ,puppeteer    ,2024-07-25T15:29:34.263Z ,         1086   ,             0 ,             6459 ,          6493 ,          104
CRAWLED ,url#42    ,OpenWPM      ,2024-07-25T15:29:34.363Z ,         5598   ,             0 ,             6559 ,          6468 ,          104
CRAWLED ,url#42    ,OpenWPM_HL   ,2024-07-25T15:29:34.339Z ,         4292   ,             0 ,             6535 ,          6488 ,          104
CRAWLED ,url#42    ,puppeteer_HL ,2024-07-25T15:29:34.259Z ,          767   ,             0 ,             6455 ,          6491 ,          104
CRAWLED ,url#43    ,puppeteer    ,2024-07-25T15:29:59.083Z ,         1141   ,             0 ,             6573 ,          6606 ,          403
CRAWLED ,url#43    ,OpenWPM      ,2024-07-25T15:29:59.279Z ,         5719   ,             0 ,             6769 ,          6714 ,          403
CRAWLED ,url#43    ,OpenWPM_HL   ,2024-07-25T15:29:58.876Z ,         4512   ,             0 ,             6366 ,          6340 ,          403
CRAWLED ,url#43    ,puppeteer_HL ,2024-07-25T15:29:59.090Z ,         1150   ,             0 ,             6580 ,          6621 ,          403
CRAWLED ,url#44    ,puppeteer    ,2024-07-25T15:30:24.046Z ,         1200   ,             0 ,             6642 ,          6688 ,          185
CRAWLED ,url#44    ,OpenWPM      ,2024-07-25T15:30:24.228Z ,         5782   ,             0 ,             6824 ,          6729 ,          185
CRAWLED ,url#44    ,OpenWPM_HL   ,2024-07-25T15:30:24.140Z ,         4467   ,             0 ,             6736 ,          6688 ,          185
CRAWLED ,url#44    ,puppeteer_HL ,2024-07-25T15:30:24.043Z ,          841   ,             0 ,             6639 ,          6688 ,          185
CRAWLED ,url#45    ,puppeteer    ,2024-07-25T15:30:48.444Z ,         1401   ,             0 ,             6150 ,          6183 ,          394
CRAWLED ,url#45    ,OpenWPM      ,2024-07-25T15:30:48.834Z ,         5292   ,             0 ,             6540 ,          6489 ,          394
CRAWLED ,url#45    ,OpenWPM_HL   ,2024-07-25T15:30:48.808Z ,         4537   ,             0 ,             6514 ,          6469 ,          394
CRAWLED ,url#45    ,puppeteer_HL ,2024-07-25T15:30:48.440Z ,         1109   ,             0 ,             6146 ,          6183 ,          394
CRAWLED ,url#46    ,puppeteer    ,2024-07-25T15:31:13.423Z ,         1248   ,             0 ,             6409 ,          6458 ,          230
CRAWLED ,url#46    ,OpenWPM      ,2024-07-25T15:31:13.611Z ,         5547   ,             0 ,             6597 ,          6543 ,          230
CRAWLED ,url#46    ,OpenWPM_HL   ,2024-07-25T15:31:13.381Z ,         4133   ,             0 ,             6367 ,          6341 ,          230
CRAWLED ,url#46    ,puppeteer_HL ,2024-07-25T15:31:13.432Z ,         1070   ,             0 ,             6418 ,          6476 ,          230
