STATUS      ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED     ,url#21    ,puppeteer_HL ,2024-07-24T19:06:56.258Z ,          739   ,           693 ,             6468 ,          6508 ,          193
CRAWLED     ,url#22    ,OpenWPM      ,2024-07-24T19:07:20.996Z ,         5791   ,            11 ,             6548 ,          6482 ,          188
CRAWLED     ,url#22    ,puppeteer    ,2024-07-24T19:07:20.947Z ,         1473   ,           694 ,             6499 ,          6542 ,          188
CRAWLED     ,url#22    ,OpenWPM_HL   ,2024-07-24T19:07:20.808Z ,         4423   ,             0 ,             6360 ,          6341 ,          188
CRAWLED     ,url#22    ,puppeteer_HL ,2024-07-24T19:07:20.942Z ,          913   ,           693 ,             6494 ,          6532 ,          188
CRAWLED     ,url#23    ,OpenWPM      ,2024-07-24T19:07:55.241Z ,         5573   ,            11 ,             6154 ,          6135 ,          203
CRAWLED     ,url#23    ,puppeteer    ,2024-07-24T19:07:55.365Z ,         1186   ,           694 ,             6278 ,          6312 ,          203
CRAWLED     ,url#23    ,OpenWPM_HL   ,2024-07-24T19:07:55.444Z ,         4798   ,             0 ,             6357 ,          6334 ,          203
CRAWLED     ,url#23    ,puppeteer_HL ,2024-07-24T19:07:55.363Z ,          858   ,           693 ,             6276 ,          6312 ,          203
CRAWLED     ,url#24    ,OpenWPM      ,2024-07-24T19:08:20.124Z ,         5843   ,            11 ,             6552 ,          6510 ,           68
CRAWLED     ,url#24    ,puppeteer    ,2024-07-24T19:08:20.120Z ,          935   ,           694 ,             6548 ,          6583 ,           68
CRAWLED     ,url#24    ,OpenWPM_HL   ,2024-07-24T19:08:20.056Z ,         4480   ,             0 ,             6484 ,          6467 ,           68
CRAWLED     ,url#24    ,puppeteer_HL ,2024-07-24T19:08:20.118Z ,          735   ,           693 ,             6546 ,          6618 ,           68
CRAWLED     ,url#25    ,OpenWPM      ,2024-07-24T19:08:44.760Z ,         5622   ,            11 ,             6516 ,          6497 ,          436
CRAWLED     ,url#25    ,puppeteer    ,2024-07-24T19:08:44.571Z ,         1391   ,           694 ,             6327 ,          6367 ,          436
CRAWLED     ,url#25    ,OpenWPM_HL   ,2024-07-24T19:08:44.324Z ,         4154   ,             0 ,             6080 ,          6064 ,          436
CRAWLED     ,url#25    ,puppeteer_HL ,2024-07-24T19:08:44.569Z ,         1032   ,           693 ,             6325 ,          6359 ,          436
CRAWLED     ,url#26    ,OpenWPM      ,2024-07-24T19:09:08.968Z ,         5094   ,            11 ,             6089 ,          6072 ,          790
CRAWLED     ,url#26    ,puppeteer    ,2024-07-24T19:09:08.679Z ,         1434   ,           694 ,             5800 ,          5822 ,          790
CRAWLED     ,url#26    ,OpenWPM_HL   ,2024-07-24T19:09:09.467Z ,         4700   ,             0 ,             6588 ,          6571 ,          790
CRAWLED     ,url#26    ,puppeteer_HL ,2024-07-24T19:09:08.677Z ,          749   ,           693 ,             5798 ,          5837 ,          790
CRAWLED     ,url#27    ,OpenWPM      ,2024-07-24T19:09:34.348Z ,         5903   ,            11 ,             6744 ,          6724 ,          269
CRAWLED     ,url#27    ,puppeteer    ,2024-07-24T19:09:34.212Z ,         1408   ,           694 ,             6608 ,          6635 ,          269
CRAWLED     ,url#27    ,OpenWPM_HL   ,2024-07-24T19:09:34.475Z ,         4700   ,             0 ,             6871 ,          6849 ,          269
CRAWLED     ,url#27    ,puppeteer_HL ,2024-07-24T19:09:34.206Z ,          586   ,           693 ,             6602 ,          6634 ,          269
CRAWLED     ,url#28    ,OpenWPM      ,2024-07-24T19:10:08.941Z ,         5526   ,            11 ,             6328 ,          6302 ,          465
CRAWLED     ,url#28    ,puppeteer    ,2024-07-24T19:10:08.845Z ,         1158   ,           694 ,             6232 ,          6263 ,          465
CRAWLED     ,url#28    ,OpenWPM_HL   ,2024-07-24T19:10:09.305Z ,         4681   ,             0 ,             6692 ,          6605 ,          465
CRAWLED     ,url#28    ,puppeteer_HL ,2024-07-24T19:10:08.840Z ,         1108   ,           693 ,             6227 ,          6245 ,          465
CRAWLED     ,url#29    ,OpenWPM      ,2024-07-24T19:10:33.659Z ,         5443   ,            11 ,             6312 ,          6298 ,          233
CRAWLED     ,url#29    ,puppeteer    ,2024-07-24T19:10:33.499Z ,         1157   ,           694 ,             6152 ,          6182 ,          233
CRAWLED     ,url#29    ,OpenWPM_HL   ,2024-07-24T19:10:33.723Z ,         4327   ,             0 ,             6376 ,          6356 ,          233
CRAWLED     ,url#29    ,puppeteer_HL ,2024-07-24T19:10:33.490Z ,          823   ,           693 ,             6143 ,          6174 ,          233
CRAWLED     ,url#30    ,OpenWPM      ,2024-07-24T19:10:58.171Z ,         5474   ,            11 ,             6290 ,          6210 ,          183
CRAWLED     ,url#30    ,puppeteer    ,2024-07-24T19:10:58.064Z ,         1207   ,           694 ,             6183 ,          6225 ,          183
CRAWLED     ,url#30    ,OpenWPM_HL   ,2024-07-24T19:10:58.238Z ,         4035   ,             0 ,             6357 ,          6327 ,          183
CRAWLED     ,url#30    ,puppeteer_HL ,2024-07-24T19:10:58.055Z ,          721   ,           693 ,             6174 ,          6213 ,          183
CRAWLED     ,url#31    ,OpenWPM      ,2024-07-24T19:11:23.064Z ,         5872   ,            11 ,             6714 ,          6681 ,          141
CRAWLED     ,url#31    ,puppeteer    ,2024-07-24T19:11:22.930Z ,         1293   ,           694 ,             6580 ,          6610 ,          141
CRAWLED     ,url#31    ,OpenWPM_HL   ,2024-07-24T19:11:23.007Z ,         4753   ,             0 ,             6657 ,          6633 ,          141
CRAWLED     ,url#31    ,puppeteer_HL ,2024-07-24T19:11:22.923Z ,          853   ,           693 ,             6573 ,          6603 ,          141
CRAWLED     ,url#32    ,OpenWPM      ,2024-07-24T19:11:47.881Z ,         6057   ,            11 ,             6583 ,          6543 ,          250
CRAWLED     ,url#32    ,puppeteer    ,2024-07-24T19:11:48.059Z ,         1139   ,           694 ,             6761 ,          6797 ,          250
CRAWLED     ,url#32    ,OpenWPM_HL   ,2024-07-24T19:11:47.809Z ,         4496   ,             0 ,             6511 ,          6494 ,          250
CRAWLED     ,url#32    ,puppeteer_HL ,2024-07-24T19:11:48.058Z ,          777   ,           693 ,             6760 ,          6805 ,          250
CRAWLED     ,url#33    ,OpenWPM      ,2024-07-24T19:12:22.869Z ,         5911   ,            11 ,             6862 ,          6830 ,          543
CRAWLED     ,url#33    ,puppeteer    ,2024-07-24T19:12:22.620Z ,          953   ,           694 ,             6613 ,          6666 ,          543
CRAWLED     ,url#33    ,OpenWPM_HL   ,2024-07-24T19:12:22.326Z ,         4249   ,             0 ,             6319 ,          6292 ,          543
CRAWLED     ,url#33    ,puppeteer_HL ,2024-07-24T19:12:22.649Z ,         1043   ,           693 ,             6642 ,          6701 ,          543
CRAWLED     ,url#34    ,OpenWPM      ,2024-07-24T19:12:47.994Z ,         6075   ,            11 ,             7022 ,          7006 ,          324
CRAWLED     ,url#34    ,puppeteer    ,2024-07-24T19:12:47.752Z ,         1678   ,           694 ,             6780 ,          6817 ,          324
CRAWLED     ,url#34    ,OpenWPM_HL   ,2024-07-24T19:12:47.670Z ,         4660   ,             0 ,             6698 ,          6681 ,          324
CRAWLED     ,url#34    ,puppeteer_HL ,2024-07-24T19:12:47.749Z ,          623   ,           693 ,             6777 ,          6824 ,          324
CRAWLED     ,url#35    ,OpenWPM      ,2024-07-24T19:13:22.217Z ,         5580   ,            11 ,             6405 ,          6365 ,          305
CRAWLED     ,url#35    ,puppeteer    ,2024-07-24T19:13:22.107Z ,         1249   ,           694 ,             6295 ,          6360 ,          305
CRAWLED     ,url#35    ,OpenWPM_HL   ,2024-07-24T19:13:21.912Z ,         4250   ,             0 ,             6100 ,          6081 ,          305
CRAWLED     ,url#35    ,puppeteer_HL ,2024-07-24T19:13:22.093Z ,          727   ,           693 ,             6281 ,          6368 ,          305
CRAWLED     ,url#36    ,OpenWPM      ,2024-07-24T19:13:56.623Z ,         5602   ,            11 ,             6327 ,          6281 ,          427
CRAWLED     ,url#36    ,puppeteer    ,2024-07-24T19:13:56.602Z ,         1337   ,           694 ,             6306 ,          6336 ,          427
CRAWLED     ,url#36    ,OpenWPM_HL   ,2024-07-24T19:13:57.028Z ,         4586   ,             0 ,             6732 ,          6708 ,          427
CRAWLED     ,url#36    ,puppeteer_HL ,2024-07-24T19:13:56.601Z ,          746   ,           693 ,             6305 ,          6357 ,          427
CRAWLED     ,url#37    ,OpenWPM      ,2024-07-24T19:14:31.582Z ,         5297   ,            11 ,             6392 ,          6372 ,          462
CRAWLED     ,url#37    ,puppeteer    ,2024-07-24T19:14:31.199Z ,         1081   ,           694 ,             6009 ,          6034 ,          462
CRAWLED     ,url#37    ,OpenWPM_HL   ,2024-07-24T19:14:31.649Z ,         4570   ,             0 ,             6459 ,          6442 ,          462
CRAWLED     ,url#37    ,puppeteer_HL ,2024-07-24T19:14:31.187Z ,          747   ,           693 ,             5997 ,          6034 ,          462
CRAWLED     ,url#38    ,OpenWPM      ,2024-07-24T19:15:06.461Z ,         5686   ,            11 ,             6767 ,          6767 ,          380
CRAWLED     ,url#38    ,puppeteer    ,2024-07-24T19:15:06.086Z ,         1115   ,           694 ,             6392 ,          6423 ,          380
CRAWLED     ,url#38    ,OpenWPM_HL   ,2024-07-24T19:15:06.155Z ,         4349   ,             0 ,             6461 ,          6394 ,          380
CRAWLED     ,url#38    ,puppeteer_HL ,2024-07-24T19:15:06.081Z ,         1123   ,           693 ,             6387 ,          6438 ,          380
CRAWLED     ,url#39    ,OpenWPM      ,2024-07-24T19:15:40.339Z ,         5213   ,            11 ,             6122 ,          6097 ,          670
