STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#22    ,puppeteer_HL ,2024-07-23T17:49:35.111Z ,          703   ,             0 ,             1291 ,          2630 ,         5436
CRAWLED ,url#23    ,puppeteer    ,2024-07-23T17:50:00.357Z ,         1338   ,             0 ,             1646 ,          2964 ,         4839
CRAWLED ,url#23    ,OpenWPM_HL   ,2024-07-23T17:50:05.161Z ,         4817   ,             0 ,             6450 ,          6429 ,         4839
CRAWLED ,url#23    ,OpenWPM      ,2024-07-23T17:50:05.080Z ,         5859   ,             0 ,             6369 ,          6348 ,         4839
CRAWLED ,url#23    ,puppeteer_HL ,2024-07-23T17:50:00.322Z ,          948   ,             0 ,             1611 ,          2892 ,         4839
CRAWLED ,url#24    ,puppeteer    ,2024-07-23T17:50:34.958Z ,         1528   ,             0 ,             1657 ,          3008 ,         5588
CRAWLED ,url#24    ,OpenWPM_HL   ,2024-07-23T17:50:40.329Z ,         5233   ,             0 ,             7028 ,          7011 ,         5588
CRAWLED ,url#24    ,OpenWPM      ,2024-07-23T17:50:40.172Z ,         6581   ,             0 ,             6871 ,          6843 ,         5588
CRAWLED ,url#24    ,puppeteer_HL ,2024-07-23T17:50:34.741Z ,          788   ,             0 ,             1440 ,          2838 ,         5588
CRAWLED ,url#25    ,puppeteer    ,2024-07-23T17:51:09.833Z ,         1115   ,             0 ,             1357 ,          2660 ,         5707
CRAWLED ,url#25    ,OpenWPM_HL   ,2024-07-23T17:51:15.540Z ,         5145   ,             0 ,             7064 ,          7009 ,         5707
CRAWLED ,url#25    ,OpenWPM      ,2024-07-23T17:51:15.482Z ,         6415   ,             0 ,             7006 ,          6985 ,         5707
CRAWLED ,url#25    ,puppeteer_HL ,2024-07-23T17:51:10.357Z ,         1241   ,             0 ,             1881 ,          3148 ,         5707
CRAWLED ,url#26    ,puppeteer    ,2024-07-23T17:51:35.477Z ,         1508   ,             0 ,             1808 ,          3168 ,         5736
CRAWLED ,url#26    ,OpenWPM_HL   ,2024-07-23T17:51:40.912Z ,         5849   ,             0 ,             7243 ,          7223 ,         5736
CRAWLED ,url#26    ,OpenWPM      ,2024-07-23T17:51:40.582Z ,         6190   ,             0 ,             6913 ,          6892 ,         5736
CRAWLED ,url#26    ,puppeteer_HL ,2024-07-23T17:51:35.176Z ,          999   ,             0 ,             1507 ,          2737 ,         5736
CRAWLED ,url#27    ,puppeteer    ,2024-07-23T17:52:10.663Z ,         1544   ,             0 ,             1932 ,          3224 ,         5465
CRAWLED ,url#27    ,OpenWPM_HL   ,2024-07-23T17:52:15.551Z ,         5498   ,             0 ,             6820 ,          6795 ,         5465
CRAWLED ,url#27    ,OpenWPM      ,2024-07-23T17:52:15.505Z ,         6275   ,             0 ,             6774 ,          6756 ,         5465
CRAWLED ,url#27    ,puppeteer_HL ,2024-07-23T17:52:10.086Z ,          697   ,             0 ,             1355 ,          2645 ,         5465
CRAWLED ,url#28    ,puppeteer    ,2024-07-23T17:52:45.349Z ,         1108   ,             0 ,             1506 ,          2819 ,         5342
CRAWLED ,url#28    ,OpenWPM_HL   ,2024-07-23T17:52:50.583Z ,         4897   ,             0 ,             6740 ,          6717 ,         5342
CRAWLED ,url#28    ,OpenWPM      ,2024-07-23T17:52:50.426Z ,         6076   ,             0 ,             6583 ,          6566 ,         5342
CRAWLED ,url#28    ,puppeteer_HL ,2024-07-23T17:52:45.241Z ,          896   ,             0 ,             1398 ,          2680 ,         5342
CRAWLED ,url#29    ,puppeteer    ,2024-07-23T17:53:10.201Z ,         1147   ,             0 ,             1492 ,          2835 ,         5575
CRAWLED ,url#29    ,OpenWPM_HL   ,2024-07-23T17:53:15.723Z ,         5187   ,             0 ,             7014 ,          6996 ,         5575
CRAWLED ,url#29    ,OpenWPM      ,2024-07-23T17:53:15.776Z ,         6465   ,             0 ,             7067 ,          7035 ,         5575
CRAWLED ,url#29    ,puppeteer_HL ,2024-07-23T17:53:10.497Z ,         1119   ,             0 ,             1788 ,          3112 ,         5575
CRAWLED ,url#30    ,puppeteer    ,2024-07-23T17:53:45.820Z ,         1711   ,             0 ,             1927 ,          3346 ,         5178
CRAWLED ,url#30    ,OpenWPM_HL   ,2024-07-23T17:53:50.863Z ,         5337   ,             0 ,             6970 ,          6947 ,         5178
CRAWLED ,url#30    ,OpenWPM      ,2024-07-23T17:53:50.519Z ,         6336   ,             0 ,             6626 ,          6607 ,         5178
CRAWLED ,url#30    ,puppeteer_HL ,2024-07-23T17:53:45.685Z ,         1356   ,             0 ,             1792 ,          3152 ,         5178
CRAWLED ,url#31    ,puppeteer    ,2024-07-23T17:54:20.251Z ,         1051   ,             0 ,             1517 ,          2814 ,         5126
CRAWLED ,url#31    ,OpenWPM_HL   ,2024-07-23T17:54:25.184Z ,         4513   ,             0 ,             6450 ,          6433 ,         5126
CRAWLED ,url#31    ,OpenWPM      ,2024-07-23T17:54:25.260Z ,         5898   ,             0 ,             6526 ,          6509 ,         5126
CRAWLED ,url#31    ,puppeteer_HL ,2024-07-23T17:54:20.134Z ,          672   ,             0 ,             1400 ,          2701 ,         5126
CRAWLED ,url#32    ,puppeteer    ,2024-07-23T17:54:55.348Z ,         1494   ,             0 ,             1943 ,          3248 ,         5047
CRAWLED ,url#32    ,OpenWPM_HL   ,2024-07-23T17:54:59.864Z ,         4962   ,             0 ,             6459 ,          6442 ,         5047
CRAWLED ,url#32    ,OpenWPM      ,2024-07-23T17:54:59.998Z ,         5898   ,             0 ,             6593 ,          6576 ,         5047
CRAWLED ,url#32    ,puppeteer_HL ,2024-07-23T17:54:54.951Z ,          921   ,             0 ,             1546 ,          2837 ,         5047
CRAWLED ,url#33    ,puppeteer    ,2024-07-23T17:55:19.772Z ,         1180   ,             0 ,             1626 ,          2986 ,         4986
CRAWLED ,url#33    ,OpenWPM_HL   ,2024-07-23T17:55:24.485Z ,         4471   ,             0 ,             6339 ,          6321 ,         4986
CRAWLED ,url#33    ,OpenWPM      ,2024-07-23T17:55:24.650Z ,         5833   ,             0 ,             6504 ,          6485 ,         4986
CRAWLED ,url#33    ,puppeteer_HL ,2024-07-23T17:55:19.664Z ,          900   ,             0 ,             1518 ,          2866 ,         4986
CRAWLED ,url#34    ,puppeteer    ,2024-07-23T17:55:44.301Z ,          992   ,             0 ,             1473 ,          2782 ,         5524
CRAWLED ,url#34    ,OpenWPM_HL   ,2024-07-23T17:55:49.657Z ,         5115   ,             0 ,             6829 ,          6812 ,         5524
CRAWLED ,url#34    ,OpenWPM      ,2024-07-23T17:55:49.392Z ,         5845   ,             0 ,             6564 ,          6540 ,         5524
CRAWLED ,url#34    ,puppeteer_HL ,2024-07-23T17:55:44.133Z ,          672   ,             0 ,             1305 ,          2636 ,         5524
CRAWLED ,url#35    ,puppeteer    ,2024-07-23T17:56:09.035Z ,          936   ,             0 ,             1220 ,          2537 ,         5476
