STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#38    ,OpenWPM      ,2024-07-25T19:58:31.403Z ,         5894   ,             0 ,             6749 ,          6728 ,         4891
CRAWLED ,url#38    ,puppeteer    ,2024-07-25T19:58:26.854Z ,         1725   ,             0 ,             2200 ,          3519 ,         4891
CRAWLED ,url#38    ,OpenWPM_HL   ,2024-07-25T19:58:31.156Z ,         4350   ,             0 ,             6502 ,          6474 ,         4891
CRAWLED ,url#38    ,puppeteer_HL ,2024-07-25T19:58:26.512Z ,         1235   ,             0 ,             1858 ,          3157 ,         4891
CRAWLED ,url#39    ,OpenWPM      ,2024-07-25T19:58:56.126Z ,         5879   ,             0 ,             6609 ,          6584 ,         5163
CRAWLED ,url#39    ,puppeteer    ,2024-07-25T19:58:50.988Z ,          933   ,             0 ,             1471 ,          2791 ,         5163
CRAWLED ,url#39    ,OpenWPM_HL   ,2024-07-25T19:58:56.040Z ,         4630   ,             0 ,             6523 ,          6485 ,         5163
CRAWLED ,url#39    ,puppeteer_HL ,2024-07-25T19:58:50.963Z ,          803   ,             0 ,             1446 ,          2761 ,         5163
CRAWLED ,url#40    ,OpenWPM      ,2024-07-25T19:59:31.008Z ,         6011   ,             0 ,             6841 ,          6818 ,         5640
CRAWLED ,url#40    ,puppeteer    ,2024-07-25T19:59:25.733Z ,         1118   ,             0 ,             1566 ,          2907 ,         5640
CRAWLED ,url#40    ,OpenWPM_HL   ,2024-07-25T19:59:31.084Z ,         4598   ,             0 ,             6917 ,          6889 ,         5640
CRAWLED ,url#40    ,puppeteer_HL ,2024-07-25T19:59:25.444Z ,          654   ,             0 ,             1277 ,          2574 ,         5640
CRAWLED ,url#41    ,OpenWPM      ,2024-07-25T19:59:56.033Z ,         5939   ,             0 ,             6802 ,          6768 ,         5002
CRAWLED ,url#41    ,puppeteer    ,2024-07-25T19:59:51.257Z ,         1542   ,             0 ,             2026 ,          3390 ,         5002
CRAWLED ,url#41    ,OpenWPM_HL   ,2024-07-25T19:59:55.371Z ,         4367   ,             0 ,             6140 ,          6104 ,         5002
CRAWLED ,url#41    ,puppeteer_HL ,2024-07-25T19:59:51.031Z ,         1198   ,             0 ,             1800 ,          3183 ,         5002
CRAWLED ,url#42    ,OpenWPM      ,2024-07-25T20:00:20.636Z ,         5767   ,             0 ,             6491 ,          6462 ,         5046
CRAWLED ,url#42    ,puppeteer    ,2024-07-25T20:00:15.709Z ,         1048   ,             0 ,             1564 ,          2887 ,         5046
CRAWLED ,url#42    ,OpenWPM_HL   ,2024-07-25T20:00:20.566Z ,         4726   ,             0 ,             6421 ,          6382 ,         5046
CRAWLED ,url#42    ,puppeteer_HL ,2024-07-25T20:00:15.590Z ,          681   ,             0 ,             1445 ,          2755 ,         5046
CRAWLED ,url#43    ,OpenWPM      ,2024-07-25T20:00:45.784Z ,         5959   ,             0 ,             6989 ,          6954 ,         5481
CRAWLED ,url#43    ,puppeteer    ,2024-07-25T20:00:40.303Z ,         1141   ,             0 ,             1508 ,          2835 ,         5481
CRAWLED ,url#43    ,OpenWPM_HL   ,2024-07-25T20:00:45.645Z ,         5068   ,             0 ,             6850 ,          6810 ,         5481
